5.000000000000000000e+00	3.435378033318557331e-03	1.935429695186030499e-03
1.500000000000000000e+01	9.882912212051451692e-03	5.724769757944159904e-03
2.500000000000000000e+01	1.677497878670691778e-02	1.045982972136698386e-02
3.500000000000000000e+01	2.408795528113842968e-02	1.579856133903376203e-02
4.500000000000000000e+01	3.136159291490911438e-02	2.083085031481460986e-02
5.500000000000000000e+01	3.602499101310967927e-02	2.722603408619761467e-02
