-1.0 -2.0 0.04177936469119449
-1.0 -1.9 0.03861723352938992
-1.0 -1.8 0.035633495628123374
-1.0 -1.7 0.03282889794109478
-1.0 -1.6 0.030200784677210435
-1.0 -1.5 0.027760281787337845
-1.0 -1.4 0.02551203733908314
-1.0 -1.3 0.023446551137949648
-1.0 -1.2 0.02154907390711533
-1.0 -1.1 0.019780811765522377
-1.0 -1.0 0.01812823853047485
-1.0 -0.9 0.016640999720673094
-1.0 -0.8 0.015322801257732735
-1.0 -0.7 0.014189472395838232
-1.0 -0.6 0.013197176710451494
-1.0 -0.5 0.01228393647270939
-1.0 -0.4 0.011527922392060574
-1.0 -0.3 0.01090619713314556
-1.0 -0.2 0.010320178050529656
-1.0 -0.1 0.009758929310015471
-1.0 0.0 0.009239245258624143
-1.0 0.1 0.008731394766349453
-1.0 0.2 0.008237025352130528
-1.0 0.3 0.007766275740025063
-1.0 0.4 0.007255449406511065
-1.0 0.5 0.006790952991187888
-1.0 0.6 0.006426299027332688
-1.0 0.7 0.006137010906023477
-1.0 0.8 0.005959441386947713
-1.0 0.9 0.005916323149818686
-1.0 1.0 0.00604929515801644
-1.0 1.1 0.006296590631147379
-1.0 1.2 0.006690611585734141
-1.0 1.3 0.007253301499100206
-1.0 1.4 0.007995719585134842
-1.0 1.5 0.008907925757459328
-1.0 1.6 0.01001698304310799
-1.0 1.7 0.011321357785179785
-1.0 1.8 0.012838931922270189
-1.0 1.9 0.01457582752198109

-0.9 -2.0 0.040518062747614686
-0.9 -1.9 0.03741398220051462
-0.9 -1.8 0.034481897446126314
-0.9 -1.7 0.03170473381179399
-0.9 -1.6 0.029106049130560252
-0.9 -1.5 0.02668326517918954
-0.9 -1.4 0.02443936840220115
-0.9 -1.3 0.022387006881988587
-0.9 -1.2 0.02051944297247406
-0.9 -1.1 0.01882778161270371
-0.9 -1.0 0.01726788062763515
-0.9 -0.9 0.015819251341200616
-0.9 -0.8 0.014528382981638773
-0.9 -0.7 0.013404276409761134
-0.9 -0.6 0.0124576940659053
-0.9 -0.5 0.011620180252755297
-0.9 -0.4 0.010887336430191605
-0.9 -0.3 0.010305637942353715
-0.9 -0.2 0.00977146335702794
-0.9 -0.1 0.00925526048823723
-0.9 0.0 0.008742890941817846
-0.9 0.1 0.00823048890416933
-0.9 0.2 0.007711486142589855
-0.9 0.3 0.0071786762766428425
-0.9 0.4 0.0066142266714150095
-0.9 0.5 0.0060978172720724845
-0.9 0.6 0.0056694748991594004
-0.9 0.7 0.0053074145790461685
-0.9 0.8 0.005071575536156753
-0.9 0.9 0.005003848247407936
-0.9 1.0 0.0050484183587501605
-0.9 1.1 0.005231667375537879
-0.9 1.2 0.00559095289517559
-0.9 1.3 0.006109884060012172
-0.9 1.4 0.0068146792080068
-0.9 1.5 0.007710719529015392
-0.9 1.6 0.008807664924929324
-0.9 1.7 0.01012503962369432
-0.9 1.8 0.011656420241288726
-0.9 1.9 0.013394820281164031

-0.8 -2.0 0.03936547899065068
-0.8 -1.9 0.036287849876604376
-0.8 -1.8 0.03339077088865375
-0.8 -1.7 0.030670358621524813
-0.8 -1.6 0.02812140931274243
-0.8 -1.5 0.02572928990577239
-0.8 -1.4 0.023515610589498283
-0.8 -1.3 0.021473892497593614
-0.8 -1.2 0.019616155477855154
-0.8 -1.1 0.017947450751705785
-0.8 -1.0 0.01645918268043456
-0.8 -0.9 0.015108866158619233
-0.8 -0.8 0.013864271544046281
-0.8 -0.7 0.01276961089148414
-0.8 -0.6 0.011839108155620198
-0.8 -0.5 0.011070873758511124
-0.8 -0.4 0.010383377396407645
-0.8 -0.3 0.009828606999837302
-0.8 -0.2 0.009361853215405336
-0.8 -0.1 0.008894294990485468
-0.8 0.0 0.00839526951797092
-0.8 0.1 0.0078765368570363
-0.8 0.2 0.007329176421603811
-0.8 0.3 0.006724685869397465
-0.8 0.4 0.00609231102850262
-0.8 0.5 0.005523412588878219
-0.8 0.6 0.004990639108799572
-0.8 0.7 0.004568333932235352
-0.8 0.8 0.0043000432033159786
-0.8 0.9 0.004140502697867508
-0.8 1.0 0.0041138835968266944
-0.8 1.1 0.004265328147045864
-0.8 1.2 0.004564497708452724
-0.8 1.3 0.005055573022361037
-0.8 1.4 0.0057357804464897195
-0.8 1.5 0.006633104487204958
-0.8 1.6 0.007745265995067904
-0.8 1.7 0.009065315748423897
-0.8 1.8 0.010606311501844871
-0.8 1.9 0.012367309513251823

-0.7 -2.0 0.03825962855223203
-0.7 -1.9 0.03524982614334471
-0.7 -1.8 0.032398197349399194
-0.7 -1.7 0.029715161221926745
-0.7 -1.6 0.02720055156136239
-0.7 -1.5 0.02486351482092003
-0.7 -1.4 0.02269789578720287
-0.7 -1.3 0.020690903403048466
-0.7 -1.2 0.018860777452410528
-0.7 -1.1 0.01720075196011544
-0.7 -1.0 0.015729343606393442
-0.7 -0.9 0.0144398886108149
-0.7 -0.8 0.01330208013984956
-0.7 -0.7 0.012263297540283193
-0.7 -0.6 0.01136333579997709
-0.7 -0.5 0.01062627608657489
-0.7 -0.4 0.010022633974501621
-0.7 -0.3 0.009497798227080523
-0.7 -0.2 0.009088867951409323
-0.7 -0.1 0.008675996420895421
-0.7 0.0 0.008196380542294091
-0.7 0.1 0.007669647005380696
-0.7 0.2 0.007081864237859892
-0.7 0.3 0.00639070939189007
-0.7 0.4 0.005684962038403851
-0.7 0.5 0.005010763437270312
-0.7 0.6 0.0044064696420131905
-0.7 0.7 0.003937878441061304
-0.7 0.8 0.0035725271880228467
-0.7 0.9 0.003336890361057901
-0.7 1.0 0.00326265334664233
-0.7 1.1 0.003351498037855927
-0.7 1.2 0.003623251144454054
-0.7 1.3 0.0040994103493392775
-0.7 1.4 0.004792793482530422
-0.7 1.5 0.005694489129210412
-0.7 1.6 0.006815662566769465
-0.7 1.7 0.008154183578914675
-0.7 1.8 0.009711413428875645
-0.7 1.9 0.011482400430207634

-0.6 -2.0 0.037226643586334485
-0.6 -1.9 0.0342501448528929
-0.6 -1.8 0.03145071403328267
-0.6 -1.7 0.02882478794614493
-0.6 -1.6 0.02636889564912659
-0.6 -1.5 0.024077871494032677
-0.6 -1.4 0.021947182703360796
-0.6 -1.3 0.019993632050622184
-0.6 -1.2 0.018211361402443504
-0.6 -1.1 0.016589577980862483
-0.6 -1.0 0.015139648901523643
-0.6 -0.9 0.013864929412681803
-0.6 -0.8 0.012774676236045085
-0.6 -0.7 0.011847536104616014
-0.6 -0.6 0.011016331116302853
-0.6 -0.5 0.010308850941217893
-0.6 -0.4 0.009760455225476694
-0.6 -0.3 0.00930157109025325
-0.6 -0.2 0.008946043054257911
-0.6 -0.1 0.008602806170625782
-0.6 0.0 0.008146224137680418
-0.6 0.1 0.007606130616931905
-0.6 0.2 0.006943630730477243
-0.6 0.3 0.006160761786208287
-0.6 0.4 0.0053679741956692145
-0.6 0.5 0.004585768898832493
-0.6 0.6 0.0039173545667626425
-0.6 0.7 0.003343712909197872
-0.6 0.8 0.0029000937104634167
-0.6 0.9 0.0025988581805806016
-0.6 1.0 0.0024692047854204258
-0.6 1.1 0.0025244895040101994
-0.6 1.2 0.0027990075574884496
-0.6 1.3 0.0032821181722465457
-0.6 1.4 0.0039823115554118715
-0.6 1.5 0.004897455070859841
-0.6 1.6 0.006028172043374622
-0.6 1.7 0.007374212016444781
-0.6 1.8 0.008926617756137581
-0.6 1.9 0.010685060170473264

-0.5 -2.0 0.036248265681985296
-0.5 -1.9 0.033327582196560845
-0.5 -1.8 0.030581626199506384
-0.5 -1.7 0.027996680583796313
-0.5 -1.6 0.025577890844300028
-0.5 -1.5 0.02333753154762004
-0.5 -1.4 0.021269722448688685
-0.5 -1.3 0.0193684217762293
-0.5 -1.2 0.017629926857277843
-0.5 -1.1 0.0160605617318237
-0.5 -1.0 0.01466180244920895
-0.5 -0.9 0.013425134885381766
-0.5 -0.8 0.012354779291458673
-0.5 -0.7 0.011464261662062852
-0.5 -0.6 0.010745487780182361
-0.5 -0.5 0.010123370702027793
-0.5 -0.4 0.00960809101301478
-0.5 -0.3 0.009237991052979533
-0.5 -0.2 0.008925915544392371
-0.5 -0.1 0.008658123046528328
-0.5 0.0 0.008244800296357458
-0.5 0.1 0.007676430939966727
-0.5 0.2 0.006925196999021641
-0.5 0.3 0.006034684890615073
-0.5 0.4 0.005102990699729278
-0.5 0.5 0.004238471681358047
-0.5 0.6 0.0034529216163746157
-0.5 0.7 0.0027927766037981194
-0.5 0.8 0.0022661546695393123
-0.5 0.9 0.001908796877453045
-0.5 1.0 0.0017639055561438988
-0.5 1.1 0.0018278121833727456
-0.5 1.2 0.0021051683335865
-0.5 1.3 0.0025959098138187992
-0.5 1.4 0.0033001591894093185
-0.5 1.5 0.004213679579159999
-0.5 1.6 0.005333708967899087
-0.5 1.7 0.006662710647703185
-0.5 1.8 0.008209994812934995
-0.5 1.9 0.009975828053879865

-0.4 -2.0 0.035366239832433546
-0.4 -1.9 0.03247611493263837
-0.4 -1.8 0.029762241879571577
-0.4 -1.7 0.027221542527440343
-0.4 -1.6 0.024852177957001342
-0.4 -1.5 0.022662653680528458
-0.4 -1.4 0.02064535509510377
-0.4 -1.3 0.0187860084718178
-0.4 -1.2 0.017104152388920713
-0.4 -1.1 0.015594652006969412
-0.4 -1.0 0.014249200857765904
-0.4 -0.9 0.013063761281960316
-0.4 -0.8 0.012049221701700752
-0.4 -0.7 0.011196786710340087
-0.4 -0.6 0.010506606922397955
-0.4 -0.5 0.009994071683742344
-0.4 -0.4 0.009584417127946138
-0.4 -0.3 0.009261313347208096
-0.4 -0.2 0.009038517523121835
-0.4 -0.1 0.008849936216690377
-0.4 0.0 0.008492108996810096
-0.4 0.1 0.007882552137119615
-0.4 0.2 0.006996305035958026
-0.4 0.3 0.005952216953874476
-0.4 0.4 0.004901229410449404
-0.4 0.5 0.0039030413948078655
-0.4 0.6 0.003011006569130781
-0.4 0.7 0.0022525586185967172
-0.4 0.8 0.0016874885830784302
-0.4 0.9 0.0013314154617477883
-0.4 1.0 0.0011841637624435825
-0.4 1.1 0.0012479387537992562
-0.4 1.2 0.0015220528194755285
-0.4 1.3 0.0020029508981566635
-0.4 1.4 0.002694459189252039
-0.4 1.5 0.0036051494996539642
-0.4 1.6 0.004733527017133331
-0.4 1.7 0.006079254786684141
-0.4 1.8 0.007644554534305986
-0.4 1.9 0.009427983699804916

-0.3 -2.0 0.0345756664688035
-0.3 -1.9 0.031723382186423316
-0.3 -1.8 0.029046357675989398
-0.3 -1.7 0.026544643886763808
-0.3 -1.6 0.024210195849790776
-0.3 -1.5 0.022050569895974315
-0.3 -1.4 0.02006911046507368
-0.3 -1.3 0.018262936650735064
-0.3 -1.2 0.01662617395495505
-0.3 -1.1 0.015167807467180303
-0.3 -1.0 0.013874284656664293
-0.3 -0.9 0.012750575460353035
-0.3 -0.8 0.011797583143504098
-0.3 -0.7 0.011003902862295627
-0.3 -0.6 0.01037361789958502
-0.3 -0.5 0.00990145030214626
-0.3 -0.4 0.00959108498520339
-0.3 -0.3 0.009399470240265481
