experiment,dataset,subject,split,source_session,target_session,n_source,n_target_adapt,n_target_test,dimension,ot_seconds,split_score_avg,split_score_mean_unweighted,effective_support_avg,effective_support_mean_unweighted,active_support_mean,monge_defect,intrinsic_mismatch_over_monge_defect,intrinsic_tangent_discrepancy,intrinsic_iterations_tangent_init_mean,intrinsic_converged_tangent_init_fraction,label_agnostic_ot,method,plan_fit_energy,excess_energy,normalized_excess,target_mismatch,mismatch_seconds,hadamard_gap_rhs,hadamard_gap_ratio_rhs_over_lhs,accuracy,balanced_accuracy,macro_f1,class_prototype_alignment,source_file,source_dir,beta,dispersion,seed,n_target,intrinsic_iterations_source_init_mean,intrinsic_converged_source_init_fraction,alpha,cap_radius,tangent_defined_fraction,intrinsic_iterations_mean,intrinsic_converged_fraction
sphere,,,,,,32,,,,0.0003750000032596,0.6666666666666667,0.6666666666666667,3.000000000000057,3.000000000000057,3.0,0.0002960856223784,,,,,,map,0.0005690468132667,0.0002729611908882,0.9218995123626944,0.0002748925180402,0.0001589590101502,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.15,1.0,2.875,1.0
sphere,,,,,,32,,,,0.0003750000032596,0.6666666666666667,0.6666666666666667,3.000000000000057,3.000000000000057,3.0,0.0002960856223784,,,,,,ambient,0.0002960856281006,5.72224066091101e-12,1.9326303705477156e-08,0.0002372792737963,0.0001454169978387,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.15,1.0,2.875,1.0
sphere,,,,,,32,,,,0.0003750000032596,0.6666666666666667,0.6666666666666667,3.000000000000057,3.000000000000057,3.0,0.0002960856223784,,,,,,identity,4.056036792023896,4.055740706401518,13697.86440091866,4.056036792023896,0.0002817500062519,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.15,1.0,2.875,1.0
sphere,,,,,,32,,,,0.0003274159971624,0.6666666666666667,0.6666666666666667,3.000000000000094,3.000000000000094,3.0,0.0014692358279246,,0.0,,,,intrinsic,0.0014692358279246,0.0,0.0,0.0011247519843093,0.0001331250095972,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.35,1.0,3.09375,1.0
sphere,,,,,,32,,,,0.0003274159971624,0.6666666666666667,0.6666666666666667,3.000000000000094,3.000000000000094,3.0,0.0014692358279246,,7.630717984526756e-05,,,,tangent,0.0015073241214379,3.808829351325746e-05,0.0259238801486744,0.0011785936703205,0.0001832909911172,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.35,1.0,3.09375,1.0
sphere,,,,,,32,,,,0.0003274159971624,0.6666666666666667,0.6666666666666667,3.000000000000094,3.000000000000094,3.0,0.0014692358279246,,,,,,map,0.0026204346519618,0.0011511988240371,0.7835357688379334,0.0012171289794831,0.0001414580037817,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.35,1.0,3.09375,1.0
sphere,,,,,,32,,,,0.0003274159971624,0.6666666666666667,0.6666666666666667,3.000000000000094,3.000000000000094,3.0,0.0014692358279246,,,,,,ambient,0.0014692372043612,1.3764366254848807e-09,9.368384566479948e-07,0.0011239134780594,0.0001295839902013,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.35,1.0,3.09375,1.0
sphere,,,,,,32,,,,0.0003274159971624,0.6666666666666667,0.6666666666666667,3.000000000000094,3.000000000000094,3.0,0.0014692358279246,,,,,,identity,3.4854541753577397,3.4839849395298153,2371.290485374999,3.4854541753577397,0.000323667001794,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed1,,,1.0,96.0,,,2.9,0.35,1.0,3.09375,1.0
sphere,,,,,,32,,,,2.784098000003723,0.6666666666666667,0.6666666666666667,3.00000000000005,3.00000000000005,3.0,0.0002285887332838,,0.0,,,,intrinsic,0.0002285887332838,0.0,0.0,0.0002084807914705,0.0002014999918173,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.15,1.0,2.34375,1.0
sphere,,,,,,32,,,,2.784098000003723,0.6666666666666667,0.6666666666666667,3.00000000000005,3.00000000000005,3.0,0.0002285887332838,,4.443511841131668e-09,,,,tangent,0.0002285909545764,2.221292542156465e-09,9.71741918442591e-06,0.0002084478566859,0.0002032089978456,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.15,1.0,2.34375,1.0
